id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,avg_income,crime_rate
3826000735,20140626T000000,202000.0,2,1.0,920,7569,1.0,0,0,4,6,920,0,1950,0,64,47.4951,-122.302,1280,7627,66887,6.265081915307206
7852110740,20141112T000000,645500.0,4,2.5,2990,8622,2.0,0,0,3,9,2990,0,2000,0,34,47.5394,-121.875,2980,8622,57448,2.792033997964478
726049131,20150320T000000,325000.0,3,2.0,1750,9000,1.5,0,0,4,5,1750,0,1936,0,57,47.7489,-122.35,1830,8100,87360,8.501499900739413
9424400110,20141216T000000,725000.0,2,1.0,2410,5930,2.0,0,0,3,9,1930,480,2007,0,50,47.5657,-122.395,1540,5892,103412,5.736988607306387
193300120,20141126T000000,192000.0,3,1.75,1240,10361,1.0,0,0,3,6,1240,0,1987,0,26,47.37,-122.151,1240,8834,43028,0.616765176699452
1245001751,20140709T000000,560000.0,2,1.0,1010,9219,1.0,0,0,4,7,1010,0,1960,0,21,47.6886,-122.202,1610,9219,67383,7.978428739635319
1386800054,20141201T000000,283450.0,5,2.75,2770,6116,1.0,0,0,3,7,1490,1280,1979,0,64,47.4847,-122.291,1920,6486,66887,6.265081915307206
6814600150,20140905T000000,863000.0,4,1.75,2800,5400,1.0,0,0,3,9,1400,1400,1924,2006,49,47.6803,-122.313,1490,5400,75152,3.7575494936280354
9828200790,20141028T000000,815000.0,4,2.0,1400,4800,2.0,0,0,3,7,1400,0,1986,0,54,47.6168,-122.298,1620,2595,115431,0.4406895679992051
9476200650,20150416T000000,245000.0,2,1.0,1020,7679,1.0,0,0,5,6,1020,0,1942,0,31,47.4915,-122.188,1280,6497,111866,9.460808828695477
7852030330,20140903T000000,480000.0,3,2.5,2270,4488,2.0,0,0,3,7,2270,0,1999,0,34,47.5329,-121.879,2360,4427,57448,2.792033997964478
7202270930,20140606T000000,600000.0,4,2.5,2560,5593,2.0,0,0,3,7,2560,0,2001,0,29,47.6886,-122.037,2800,5890,65386,1.5828828565304753
223039254,20140624T000000,329950.0,2,1.0,900,5220,1.0,0,0,4,6,900,0,1956,0,60,47.5105,-122.387,1480,6660,53803,6.790097844500576
7843500090,20140822T000000,299500.0,4,2.5,2010,12085,2.0,0,0,3,8,2010,0,1986,0,26,47.3406,-122.057,1910,12133,43028,0.616765176699452
2491200330,20140918T000000,460000.0,3,2.5,1690,5131,1.0,0,0,3,7,1690,0,1941,1998,56,47.5234,-122.38,860,5137,78687,8.133224917125075
8113101582,20150415T000000,515000.0,5,3.5,2310,5249,2.0,0,0,3,8,1560,750,2000,0,52,47.5463,-122.272,1900,7296,63603,1.3513515438271706
993002225,20140623T000000,405000.0,3,2.25,1520,1245,3.0,0,0,3,8,1520,0,2004,0,42,47.6907,-122.34,1520,1470,105821,6.148155589347786
9530100921,20141027T000000,483000.0,4,1.5,1220,3780,1.5,0,0,3,7,1220,0,1927,0,45,47.6667,-122.36,1400,3185,52166,5.436123276887152
3235390100,20150203T000000,377000.0,4,2.5,2170,11511,2.0,0,0,3,8,2170,0,1992,0,19,47.3886,-122.188,1900,8961,91860,4.046121726931959
5122400025,20140708T000000,568000.0,4,1.75,2790,17476,1.0,0,2,3,7,1450,1340,1956,0,63,47.4556,-122.369,2790,16401,111807,0.04728394878446007
9297300750,20141105T000000,355000.0,2,1.75,1760,4600,1.0,0,0,4,7,850,910,1926,0,56,47.5654,-122.372,1150,4800,78687,8.133224917125075
3856900590,20140806T000000,640000.0,4,1.75,2100,3000,1.5,0,0,4,7,1500,600,1911,0,42,47.6721,-122.329,1690,4000,105821,6.148155589347786
4024700100,20150121T000000,270000.0,4,1.0,1430,5909,1.0,0,0,3,6,1070,360,1947,0,62,47.7623,-122.313,1460,8433,64938,0.03692304437077798
114100131,20150114T000000,559950.0,5,3.5,2450,8193,2.0,0,0,3,9,2450,0,2005,0,16,47.7721,-122.241,2310,8193,98727,5.763463623763521
2296700330,20141014T000000,515000.0,4,3.0,1820,8261,1.0,0,0,3,7,1420,400,1969,0,22,47.7197,-122.219,1920,7961,114293,4.975426957280019
1995200215,20140826T000000,352000.0,4,1.75,1850,5712,1.0,0,0,3,7,1850,0,1954,0,49,47.6966,-122.324,1510,6038,75152,3.7575494936280354
2287600035,20140625T000000,595888.0,3,1.75,1870,9000,1.0,0,0,5,9,1870,0,1958,0,65,47.7203,-122.361,2030,8160,102283,1.0438963030502835
2923501130,20140722T000000,588000.0,4,2.25,2580,7344,2.0,0,0,3,8,2580,0,1977,0,15,47.5647,-122.09,2390,7507,93924,3.9779560738167374
2485000076,20150122T000000,1050000.0,4,3.25,3680,8580,1.0,0,3,5,10,1840,1840,1959,0,58,47.5266,-122.387,2700,9100,52896,8.849177919996018
9264921020,20140908T000000,260000.0,3,1.5,1750,7000,2.0,0,0,3,8,1750,0,1983,0,13,47.3108,-122.346,1840,9305,96454,9.09667190766058
3501600215,20150414T000000,380000.0,2,1.0,1000,4800,1.0,0,0,3,6,1000,0,1952,0,51,47.6926,-122.362,1000,4800,42345,2.187551199191474
8682230610,20140602T000000,802000.0,2,2.5,2210,6327,1.0,0,0,3,8,2210,0,2003,0,29,47.7114,-122.03,2170,6327,65386,1.5828828565304753
7960100220,20150416T000000,710000.0,4,2.75,2460,3600,2.0,0,0,3,8,1640,820,1907,2007,54,47.6093,-122.297,1890,3600,115431,0.4406895679992051
9547202380,20140902T000000,707900.0,3,1.0,1750,5355,2.0,0,0,4,7,1750,0,1929,0,49,47.6792,-122.31,2240,4590,75152,3.7575494936280354
3518000180,20141120T000000,179950.0,2,1.0,1100,7323,1.0,0,0,3,7,780,320,1982,0,13,47.2874,-122.37,1410,7227,96454,9.09667190766058
6792100090,20140914T000000,683000.0,4,2.5,2620,10489,2.0,0,0,3,9,2620,0,1990,0,28,47.6732,-122.143,2430,7701,57197,5.58492769527918
5702330120,20140603T000000,222400.0,3,2.0,1200,9566,1.0,0,0,3,7,1200,0,1995,0,0,47.2649,-122.252,1590,9518,80771,3.82557036414108
1189000910,20140708T000000,517000.0,2,1.5,1920,3408,1.0,0,0,4,7,960,960,1912,0,54,47.6118,-122.299,1130,3408,115431,0.4406895679992051
6204200590,20141029T000000,410000.0,3,2.75,1690,5763,1.0,0,0,5,7,1180,510,1985,0,9,47.7336,-122.202,1560,7518,40981,9.471246163941107
4443801340,20141006T000000,480000.0,3,1.75,1680,2552,1.0,0,0,4,7,840,840,1952,0,51,47.6848,-122.391,1220,3880,42345,2.187551199191474
2473370750,20150224T000000,430000.0,3,1.75,3440,10428,1.5,0,0,5,8,3440,0,1974,0,32,47.449,-122.128,2160,8400,74590,1.645014967025451
2644900109,20150427T000000,439950.0,5,1.75,2190,7500,1.0,0,0,3,7,1290,900,1979,0,57,47.7766,-122.355,1790,8820,87360,8.501499900739413
293620220,20150421T000000,797500.0,4,2.5,3270,8223,2.0,0,0,3,10,3270,0,1998,0,38,47.6018,-122.073,3460,8872,50613,9.842673055414076
2624049115,20140710T000000,379000.0,4,1.5,1280,5460,1.5,0,0,5,7,1080,200,1920,0,52,47.5348,-122.268,1470,5934,63603,1.3513515438271706
643000110,20150325T000000,247500.0,3,1.0,1660,11060,1.0,0,0,4,7,1110,550,1962,0,2,47.3311,-122.326,1890,11060,45172,7.709272238570907
6378500230,20140520T000000,423000.0,4,1.75,1940,6909,1.0,0,0,4,7,970,970,1941,0,57,47.7108,-122.352,1460,6906,87360,8.501499900739413
430000175,20141215T000000,550000.0,3,1.75,1520,5618,1.0,0,0,3,7,1170,350,1953,0,49,47.68,-122.284,1550,5618,75152,3.7575494936280354
1493300115,20140910T000000,415000.0,4,1.0,1620,4329,1.5,0,0,3,7,1620,0,1927,0,50,47.5728,-122.388,1220,5520,103412,5.736988607306387
2922701085,20150327T000000,543000.0,2,1.0,1070,4700,1.0,0,0,5,7,1070,0,1910,0,51,47.6887,-122.368,1370,4700,42345,2.187551199191474
4058801780,20150327T000000,465000.0,5,1.75,2000,10246,1.0,0,2,3,7,1200,800,1953,0,66,47.5084,-122.246,2340,9030,77716,4.986294890332928
2114700384,20150427T000000,280000.0,3,2.5,1020,2217,2.0,0,0,3,7,720,300,2004,0,44,47.5343,-122.348,1060,1524,89038,3.721725436597989
1450100330,20150312T000000,237950.0,3,1.75,1310,7314,1.0,0,0,5,6,1310,0,1960,0,1,47.2888,-122.221,1010,7314,77698,6.023843153744317
518000040,20150102T000000,440000.0,4,2.75,2420,10200,1.0,0,0,3,8,1220,1200,1962,0,22,47.72,-122.236,2240,9750,114293,4.975426957280019
4242900245,20150112T000000,618000.0,2,1.0,1890,4700,1.0,0,0,4,7,1030,860,1928,0,45,47.6747,-122.391,2150,4700,52166,5.436123276887152
1231001130,20141113T000000,572000.0,3,2.25,1860,4000,1.5,0,0,5,7,1020,840,1920,0,52,47.5539,-122.267,1180,4000,63603,1.3513515438271706
7445000115,20140527T000000,725000.0,3,1.5,2500,4774,1.5,0,2,3,7,1450,1050,1940,0,45,47.6567,-122.358,1300,4000,52166,5.436123276887152
4317700085,20150122T000000,535000.0,4,1.0,1660,10656,1.5,0,0,4,7,1180,480,1920,0,58,47.5391,-122.385,1120,8816,52896,8.849177919996018
8732040580,20141218T000000,249000.0,3,2.5,1850,7200,1.0,0,0,3,7,1500,350,1979,0,13,47.3063,-122.384,2140,7500,96454,9.09667190766058
4073200757,20141231T000000,690000.0,3,2.0,1890,6620,1.0,0,3,4,8,1890,0,1954,0,55,47.7016,-122.274,2590,7188,99403,9.644902665500542
3226049054,20141003T000000,526500.0,3,1.5,1310,7236,1.0,0,0,4,7,1170,140,1928,0,42,47.6944,-122.333,1680,8431,105821,6.148155589347786
5490700035,20140807T000000,325000.0,4,1.5,1870,7220,2.0,0,0,3,7,1870,0,1956,0,62,47.77,-122.319,1550,7592,64938,0.03692304437077798
9834200975,20150210T000000,495000.0,3,3.0,1520,4080,2.0,0,0,5,7,1520,0,1948,0,59,47.572,-122.29,1320,4080,108471,2.74762025511448
3305100210,20141021T000000,825000.0,5,3.0,3070,8474,2.0,0,0,3,9,3070,0,2011,0,21,47.6852,-122.184,3070,8527,67383,7.978428739635319
3123039042,20141223T000000,383000.0,3,1.5,1400,14850,1.5,0,0,4,7,1400,0,1910,0,35,47.4471,-122.464,1350,14850,86799,8.032936287244878
1105000360,20150428T000000,320000.0,3,1.75,1960,11931,1.0,0,0,3,7,980,980,1954,0,52,47.5432,-122.272,1460,4498,63603,1.3513515438271706
7437100770,20140521T000000,275000.0,3,2.5,2030,6326,2.0,0,0,3,7,2030,0,1993,0,23,47.3491,-122.029,1810,6825,85573,9.408005120116744
4019300051,20141125T000000,455000.0,3,1.75,1760,11371,1.0,0,0,5,8,1760,0,1959,0,62,47.7616,-122.273,2220,19884,64938,0.03692304437077798
5300200085,20140702T000000,262000.0,5,1.0,1870,7800,1.0,0,0,3,7,1580,290,1962,0,64,47.5127,-122.321,1740,7808,66887,6.265081915307206
9417400110,20140915T000000,390000.0,4,1.0,1280,4840,1.0,0,0,3,7,940,340,1950,0,58,47.5477,-122.395,1360,4840,52896,8.849177919996018
9264920870,20141023T000000,300000.0,3,2.25,1730,10030,1.0,0,0,4,8,1730,0,1985,0,13,47.3108,-122.345,2090,8823,96454,9.09667190766058
9169600209,20140820T000000,746300.0,3,1.75,2060,5721,1.0,0,2,3,9,1140,920,1964,0,58,47.5268,-122.388,2060,8124,52896,8.849177919996018
6123000090,20140908T000000,267000.0,3,1.5,1030,8223,1.0,0,0,4,7,1030,0,1952,0,61,47.4282,-122.331,1460,9463,97548,8.413278068621812
2592401080,20150402T000000,525000.0,3,2.5,1720,7950,1.5,0,0,4,7,1720,0,1972,0,22,47.7178,-122.168,1790,7030,114293,4.975426957280019
2423020090,20150424T000000,570000.0,3,1.75,1210,7350,1.0,0,0,3,7,1210,0,1977,0,21,47.7,-122.172,1610,7313,67383,7.978428739635319
2968801130,20141027T000000,360000.0,4,2.25,2620,8100,1.0,0,0,4,7,1550,1070,1964,0,63,47.4564,-122.351,1650,8100,111807,0.04728394878446007
3629910210,20141103T000000,699950.0,3,2.5,2510,4106,2.0,0,0,3,9,2510,0,2003,0,17,47.5494,-121.994,2470,4106,78318,5.736236688047605
1919800090,20141215T000000,625000.0,4,1.75,2410,6770,1.0,0,0,4,7,1220,1190,1924,0,42,47.6946,-122.336,1440,6770,105821,6.148155589347786
9274200850,20141016T000000,464050.0,2,1.0,780,2750,1.0,0,0,4,7,780,0,1928,0,50,47.5842,-122.388,1320,4440,103412,5.736988607306387
1737320120,20140502T000000,470000.0,5,2.5,2210,9655,1.0,0,0,3,8,1460,750,1976,0,9,47.7698,-122.222,2080,8633,40981,9.471246163941107
2473100450,20140909T000000,330000.0,4,2.0,1590,9100,1.0,0,0,3,7,1040,550,1967,2014,32,47.4465,-122.156,1670,9100,74590,1.645014967025451
7923200150,20140915T000000,537000.0,4,1.75,2230,7957,1.0,0,0,4,7,2230,0,1967,0,7,47.5859,-122.122,2230,8040,57132,6.443960679528162
9523103590,20150316T000000,770000.0,4,1.0,1480,3750,1.5,0,0,4,7,1480,0,1912,0,42,47.6737,-122.354,1570,3750,105821,6.148155589347786
161000120,20141118T000000,650000.0,4,2.0,2850,4497,1.5,0,1,3,7,1730,1120,1910,0,59,47.5876,-122.292,2450,6000,108471,2.74762025511448
3031200205,20140724T000000,415000.0,5,2.75,2060,8906,1.0,0,0,4,7,1220,840,1978,0,52,47.5358,-122.289,1840,8906,63603,1.3513515438271706
2600100110,20141119T000000,788000.0,4,2.5,2680,8778,2.0,0,0,4,8,2680,0,1977,0,5,47.5516,-122.161,2680,10020,91840,8.117827362376559
5652601140,20141014T000000,640000.0,4,2.75,3150,7379,1.5,0,0,4,7,2430,720,1915,0,49,47.6968,-122.3,1990,7379,75152,3.7575494936280354
2473530100,20140523T000000,388000.0,4,2.5,2440,7155,2.0,0,0,3,8,2440,0,1993,0,32,47.4501,-122.126,2450,8109,74590,1.645014967025451
8121100395,20140624T000000,425000.0,4,1.5,1600,6180,1.5,0,0,3,6,1600,0,1946,0,52,47.5681,-122.285,1410,6180,63603,1.3513515438271706
8121100395,20150311T000000,645000.0,4,1.5,1600,6180,1.5,0,0,3,6,1600,0,1946,0,52,47.5681,-122.285,1410,6180,63603,1.3513515438271706
7100000110,20150114T000000,340000.0,3,1.0,1580,8308,1.5,0,0,3,7,1580,0,1948,0,60,47.5075,-122.379,1200,8308,53803,6.790097844500576
7568700740,20140521T000000,430000.0,3,2.75,2550,11160,2.0,0,0,3,8,2550,0,1994,0,62,47.7351,-122.323,1020,7440,64938,0.03692304437077798
7205510230,20150306T000000,280000.0,3,2.25,1700,7210,1.0,0,0,4,7,1250,450,1974,0,2,47.3546,-122.318,2070,7300,45172,7.709272238570907
9268700040,20150226T000000,215000.0,3,2.0,1470,2052,1.5,0,0,3,7,1470,0,1986,0,2,47.3084,-122.331,1390,2052,45172,7.709272238570907
2473480210,20140528T000000,306000.0,3,2.5,1680,11193,2.0,0,0,3,8,1680,0,1984,0,32,47.4482,-122.125,2080,8084,74590,1.645014967025451
4024100120,20140625T000000,299900.0,3,1.0,1110,8593,1.0,0,0,3,7,1110,0,1979,0,62,47.7595,-122.309,1780,8593,64938,0.03692304437077798
4038200120,20140825T000000,534000.0,5,1.75,2120,8625,1.0,0,0,3,7,1200,920,1959,0,7,47.6118,-122.131,1930,8625,57132,6.443960679528162
6018500015,20140711T000000,199990.0,2,1.0,890,6430,1.0,0,0,3,6,890,0,1935,1997,12,47.2003,-121.996,1460,6430,115330,2.0865378291905556
2600140120,20140812T000000,946000.0,4,3.0,3140,9058,1.0,0,0,3,9,2140,1000,1989,0,5,47.5462,-122.154,2760,10018,91840,8.117827362376559
6381500090,20150220T000000,295000.0,4,1.0,1260,7800,1.5,0,0,3,7,1260,0,1947,2007,55,47.7334,-122.307,1639,7492,99403,9.644902665500542
4109600306,20150218T000000,475000.0,2,1.0,920,5157,1.0,0,0,3,6,920,0,1909,0,52,47.5499,-122.269,1700,5150,63603,1.3513515438271706
8856003525,20150323T000000,183500.0,3,1.0,1010,7520,1.0,0,0,4,6,1010,0,1975,0,0,47.2699,-122.255,1370,8469,80771,3.82557036414108
1695900025,20150327T000000,450000.0,2,1.0,1010,3627,1.0,0,2,4,6,1010,0,1924,0,59,47.5873,-122.294,1630,4040,108471,2.74762025511448
3331001285,20150108T000000,180000.0,3,1.0,1020,5500,1.5,0,0,3,7,1020,0,1961,0,52,47.5502,-122.286,1160,5500,63603,1.3513515438271706
1721801280,20150304T000000,230000.0,2,0.75,900,3527,1.0,0,0,3,6,900,0,1939,0,60,47.5083,-122.336,1220,4080,53803,6.790097844500576
5557700210,20141209T000000,192500.0,3,1.0,1100,9750,1.0,0,0,4,7,1100,0,1966,0,13,47.3248,-122.345,1190,9750,96454,9.09667190766058
5416500040,20141017T000000,309000.0,3,2.5,1990,3614,2.0,0,0,3,7,1990,0,2005,0,23,47.36,-122.039,1980,3800,85573,9.408005120116744
3271300155,20141001T000000,759000.0,3,1.5,1980,5800,1.0,0,0,4,8,1520,460,1949,0,69,47.6499,-122.413,2280,5800,104035,3.697814783482584
1944900090,20140519T000000,462000.0,5,1.75,1250,10530,1.0,0,0,4,7,1250,0,1966,0,6,47.6101,-122.138,1560,8190,66827,8.23610150756913
5694500386,20141020T000000,399950.0,2,2.25,1140,1184,2.0,0,0,3,8,1010,130,1999,0,42,47.659,-122.346,1140,1339,105821,6.148155589347786
7227800180,20150403T000000,325000.0,5,2.0,1730,10532,1.0,0,0,4,5,1730,0,1943,0,31,47.5076,-122.178,1940,8501,111866,9.460808828695477
2767604558,20140721T000000,512000.0,2,2.25,1170,1313,3.0,0,0,3,8,1170,0,2007,0,45,47.6712,-122.378,1310,1304,52166,5.436123276887152
5422950040,20140725T000000,410000.0,5,2.75,2910,5802,2.0,0,0,3,7,2910,0,2006,0,23,47.3591,-122.036,2910,5000,85573,9.408005120116744
2660500283,20140624T000000,210000.0,2,1.0,970,5500,1.0,0,0,3,7,970,0,1956,0,52,47.556,-122.291,1180,6000,63603,1.3513515438271706
3308010040,20140925T000000,325000.0,4,2.25,2130,8499,1.0,0,0,4,7,1600,530,1975,0,18,47.3657,-122.21,1890,11368,88597,3.514198016402755
5423030040,20150406T000000,685000.0,3,2.5,2520,10175,1.0,0,0,3,8,1630,890,1979,0,15,47.5652,-122.089,2220,8388,93924,3.9779560738167374
8604900245,20140518T000000,488000.0,2,2.0,1360,4688,1.0,0,0,3,7,780,580,1944,0,49,47.6874,-122.315,1340,4750,75152,3.7575494936280354
7349650230,20150302T000000,247500.0,3,2.25,1620,6000,1.0,0,0,3,7,1280,340,1998,0,1,47.2835,-122.2,1710,6318,77698,6.023843153744317
8902000175,20140620T000000,489000.0,4,2.0,2120,11479,1.0,0,0,4,7,1060,1060,1940,0,55,47.7084,-122.303,1540,11000,99403,9.644902665500542
582000065,20141125T000000,725000.0,4,1.75,2700,6000,1.0,0,0,4,8,1450,1250,1953,0,69,47.6539,-122.395,2080,6000,104035,3.697814783482584
2123049194,20150409T000000,199950.0,3,1.5,1370,10317,1.5,0,0,3,6,1370,0,1958,0,64,47.4731,-122.298,1370,9884,66887,6.265081915307206
1830300090,20150401T000000,670000.0,5,3.0,2520,13001,2.0,0,1,3,8,2010,510,1973,0,7,47.6385,-122.114,2170,8215,57132,6.443960679528162
7522600110,20141229T000000,275000.0,3,2.0,1540,10410,1.0,0,0,4,7,1540,0,1967,0,68,47.3662,-122.315,1590,7725,65674,5.271540635830169
5457800740,20150407T000000,1000000.0,3,1.75,2610,6360,2.0,0,2,3,8,2130,480,1924,0,47,47.6287,-122.351,3010,6000,72425,6.706304728049503
5115000100,20140523T000000,255000.0,3,2.0,1490,8371,1.5,0,0,3,7,1490,0,1984,0,19,47.3962,-122.189,1350,7846,91860,4.046121726931959
4038400150,20141113T000000,465000.0,3,1.75,2760,9137,1.0,0,0,3,7,1380,1380,1960,0,6,47.6079,-122.132,1980,9137,66827,8.23610150756913
1796500100,20150211T000000,259000.0,3,1.75,1260,3604,1.0,0,0,3,7,1260,0,2012,0,26,47.3612,-122.103,1430,3767,43028,0.616765176699452
8956000100,20141121T000000,695000.0,3,3.5,2630,4713,2.0,0,2,3,9,2030,600,2008,0,15,47.5473,-122.016,2450,4187,93924,3.9779560738167374
3876313120,20150501T000000,505000.0,3,1.75,1800,7210,1.0,0,0,3,7,1370,430,1976,0,36,47.7346,-122.17,1820,8100,40350,0.39048808245714883
6819100040,20140624T000000,631500.0,2,1.0,1130,2640,1.0,0,0,4,8,1130,0,1927,0,47,47.6438,-122.357,1680,3200,72425,6.706304728049503
5318101185,20141016T000000,630500.0,3,1.0,1180,3600,1.5,0,0,3,7,1180,0,1926,0,48,47.6337,-122.28,1900,3600,52630,1.518838681773218
2533300025,20140710T000000,740000.0,3,1.5,1830,4000,1.0,0,0,4,7,1350,480,1910,0,53,47.6453,-122.371,1570,3672,99311,7.608586321408136
5101404482,20140929T000000,650000.0,3,2.5,2220,6380,1.5,0,0,4,8,1660,560,1931,0,49,47.6974,-122.313,950,6380,75152,3.7575494936280354
8682231210,20140805T000000,554000.0,2,2.0,1870,5580,1.0,0,0,3,8,1870,0,2004,0,29,47.7101,-122.031,1670,4500,65386,1.5828828565304753
5076700115,20150223T000000,529941.0,3,2.0,1660,10000,1.0,0,0,4,7,1010,650,1961,0,4,47.5852,-122.174,2020,9720,59404,2.339309790373607
3332000615,20141020T000000,310000.0,3,1.0,1330,3740,1.5,0,0,3,6,1330,0,1903,0,52,47.5502,-122.274,1330,5053,63603,1.3513515438271706
3332000615,20150422T000000,389000.0,3,1.0,1330,3740,1.5,0,0,3,6,1330,0,1903,0,52,47.5502,-122.274,1330,5053,63603,1.3513515438271706
5569620410,20140909T000000,731781.0,3,3.0,2630,4972,2.0,0,0,3,9,2630,0,2006,0,28,47.693,-122.133,2880,4972,57197,5.58492769527918
3009800015,20150422T000000,502501.0,2,1.0,1100,4750,1.0,0,0,3,7,1100,0,1946,0,50,47.5772,-122.381,1830,4750,103412,5.736988607306387
6189600040,20141117T000000,443000.0,3,1.75,1810,7950,1.0,0,0,4,7,1810,0,1968,0,7,47.6236,-122.117,1680,7725,57132,6.443960679528162
9834200365,20140815T000000,607000.0,3,2.0,2060,4080,1.0,0,0,5,7,1060,1000,1921,0,59,47.574,-122.289,1400,4080,108471,2.74762025511448
8917100153,20140910T000000,585000.0,4,2.5,2370,15200,1.0,0,0,3,8,1660,710,1975,0,28,47.6295,-122.089,2360,13879,57197,5.58492769527918
2344300180,20140619T000000,1027000.0,3,2.5,2430,10500,2.0,0,1,3,9,2430,0,1989,0,3,47.5818,-122.198,3440,12842,116432,7.213019115895852
3216900100,20140612T000000,315000.0,3,2.5,1880,7000,2.0,0,0,3,8,1880,0,1993,0,19,47.4206,-122.184,1880,7000,91860,4.046121726931959
425000065,20141021T000000,180000.0,2,1.0,1150,5695,1.0,0,0,4,6,1150,0,1958,0,31,47.4989,-122.171,1150,5695,111866,9.460808828695477
2426069085,20140513T000000,322500.0,3,2.0,1350,14200,1.0,0,0,3,7,1350,0,1989,0,11,47.7315,-121.972,2100,15101,93975,3.6058621460471354
7199350600,20140602T000000,568500.0,3,2.75,2180,7519,1.0,0,0,4,7,1310,870,1981,0,28,47.6959,-122.125,1510,7107,57197,5.58492769527918
6909700040,20140611T000000,813000.0,4,2.75,3370,6675,1.0,0,3,4,8,1920,1450,1948,0,59,47.5887,-122.291,2250,5550,108471,2.74762025511448
4147200040,20150414T000000,1085000.0,5,2.25,3650,13068,1.0,0,0,4,10,1850,1800,1976,0,25,47.5458,-122.231,2760,13927,53943,8.46243453955626
1062100100,20140626T000000,424000.0,4,2.0,2100,4857,2.0,0,0,3,8,2100,0,1965,1984,62,47.7521,-122.279,1450,5965,64938,0.03692304437077798
2124049254,20140717T000000,235000.0,2,1.0,670,5600,1.0,0,0,3,6,670,0,1903,0,46,47.5498,-122.304,1960,7176,48606,4.6823126776409305
6841700100,20140929T000000,740000.0,3,3.5,2420,4000,2.0,0,0,5,9,1820,600,1907,0,54,47.6054,-122.295,2030,4550,115431,0.4406895679992051
8807810110,20140522T000000,432000.0,3,2.75,2200,14925,1.0,0,0,3,6,1100,1100,1982,0,29,47.6606,-122.059,1520,14212,65386,1.5828828565304753
1422200090,20140915T000000,676500.0,3,1.75,1300,2446,1.0,0,3,3,8,880,420,1961,0,54,47.6071,-122.285,2440,5051,115431,0.4406895679992051
871000065,20141120T000000,419000.0,2,1.0,720,4592,1.0,0,0,4,6,720,0,1943,0,69,47.6534,-122.404,1030,5816,104035,3.697814783482584
8075400360,20140822T000000,239000.0,2,1.0,1130,15190,1.0,0,0,4,7,1130,0,1954,0,20,47.3902,-122.283,1490,16920,65678,4.669340372932941
9551202875,20140709T000000,900000.0,4,2.5,2230,4372,2.0,0,0,5,8,1540,690,1935,0,42,47.6698,-122.334,2020,4372,105821,6.148155589347786
4027700930,20150428T000000,330000.0,5,1.75,2100,7347,1.0,0,0,3,7,1070,1030,1981,0,16,47.7751,-122.268,2170,9418,98727,5.763463623763521
3303860590,20140627T000000,465000.0,4,2.5,3060,6000,2.0,0,0,3,9,3060,0,2012,0,23,47.3689,-122.058,3040,6000,85573,9.408005120116744
6137610540,20140827T000000,490000.0,3,2.25,2550,8588,1.0,0,4,3,9,2550,0,1989,0,9,47.7711,-122.195,3050,8588,40981,9.471246163941107
4254000540,20140708T000000,469950.0,4,2.75,2530,14178,2.0,0,0,3,8,2530,0,1997,0,11,47.737,-121.955,2530,14055,93975,3.6058621460471354
5101405067,20140509T000000,536000.0,3,1.75,1300,5413,1.5,0,0,3,7,1300,0,1925,1992,49,47.6988,-122.32,1590,6380,75152,3.7575494936280354
1930301220,20150417T000000,575000.0,3,1.0,1530,2400,1.0,0,0,4,7,890,640,1928,0,42,47.6543,-122.354,1240,2400,105821,6.148155589347786
9282801450,20150325T000000,361000.0,5,2.75,2380,7500,1.0,0,0,3,7,1300,1080,1984,0,66,47.5009,-122.235,2400,6000,77716,4.986294890332928
4037000925,20150327T000000,650000.0,5,2.25,2400,13450,1.0,0,0,5,7,1200,1200,1957,0,7,47.6007,-122.117,1950,10361,57132,6.443960679528162
3336000230,20150323T000000,230005.0,2,1.0,1030,6000,1.0,0,0,2,7,830,200,1951,0,52,47.5291,-122.268,1770,5000,63603,1.3513515438271706
3331000220,20140814T000000,280000.0,4,1.5,1940,6386,1.0,0,0,3,7,1140,800,1954,0,52,47.5533,-122.285,1340,6165,63603,1.3513515438271706
3904900230,20140716T000000,520000.0,3,2.25,1850,10855,1.0,0,0,3,8,1370,480,1985,0,17,47.5696,-122.02,1850,8209,78318,5.736236688047605
5381000411,20150410T000000,239950.0,3,1.75,1440,7200,1.0,0,0,3,7,1440,0,1986,0,67,47.4473,-122.284,1640,9167,81796,9.035341289546254
603000150,20140616T000000,335000.0,3,1.5,2040,6000,1.0,0,0,3,7,1340,700,1957,0,52,47.5218,-122.286,1190,6000,63603,1.3513515438271706
3904960690,20150417T000000,612000.0,3,2.5,2120,7401,2.0,0,0,3,8,2120,0,1989,0,17,47.5781,-122.018,2010,7972,78318,5.736236688047605
7686202730,20140804T000000,200000.0,2,1.0,830,8000,1.0,0,0,3,6,830,0,1954,0,68,47.4215,-122.318,1300,8000,65674,5.271540635830169
9264910300,20140710T000000,345000.0,3,1.75,3140,8571,1.0,0,0,4,8,1670,1470,1985,0,13,47.3074,-122.337,2590,7949,96454,9.09667190766058
1437910090,20150128T000000,520000.0,4,2.5,2410,6440,1.0,0,0,3,8,1550,860,1974,0,22,47.7153,-122.191,2330,6938,114293,4.975426957280019
